X,species,unique,series,cell_type,cell_line,tissue_type,IF,platform,FactorName,FactorType,MappedReadsNumber,RawReadsNumber,FastQCscore,UniquelyMappedRatio,PBC,FRiP,UnionDHSRatio,AllPeaksNumber,PeaksFoldChange>=10,PeaksFoldChange>=20,PeaksPromoterPercentage,PeaksExonPercentage,PeaksIntronPercentage,PeaksIntergenicPercentage
1513,Homo sapiens,GSM537668,GSE17312,Embryonic Stem Cell,hES I3,Embryo,23.268,GPL9115,H3K4me1,hm,16263427,23087764,31,0.704,0.977,0.049,0.884,46001,46,2,0.039065900583268,0.0309697919387133,0.426242709149473,0.503721598328545
1705,Homo sapiens,GSM669954,GSE19465,Embryonic Stem Cell,HUES48,Embryo,23.268,GPL9115,H3K4me1,hm,29899896,35184399,34,0.85,0.986,0.074,0.882,86656,42,2,0.0484275204139381,0.0282618989870991,0.420255708395412,0.50305487220355
1712,Homo sapiens,GSM669891,GSE17312,Embryonic Stem Cell,HUES6,Embryo,23.268,GPL9115,H3K4me1,hm,31527602,38161663,35,0.826,0.994,0.142,0.941,140540,186,4,0.0541352526999993,0.0312395435096787,0.428475826374205,0.486149377416117
1713,Homo sapiens,GSM669885,GSE17312,Embryonic Stem Cell,HUES6,Embryo,23.268,GPL9115,H3K4me1,hm,9698076,10747904,34,0.902,0.984,0.085,0.881,33732,57,0,0.0358191252779837,0.0258561897702001,0.389740548554485,0.548584136397331
1723,Homo sapiens,GSM669966,GSE19465,Embryonic Stem Cell,HUES64,Embryo,23.268,GPL9115,H3K4me1,hm,37294490,42773396,34,0.872,0.953,0.058,0.795,68300,40,3,0.0408510139491267,0.0227112882428789,0.416451764154261,0.519985933653733
1829,Homo sapiens,GSM521898,GSE16256,Fibroblast,IMR90,Lung,36.28,GPL9115,H3K4me1,hm,6712068,9323859,30,0.72,0.982,0.292,0.881,73324,10943,216,0.0739280500948145,0.0726047393623552,0.472626567168251,0.380840643374579
1830,Homo sapiens,GSM521897,GSE16256,Fibroblast,IMR90,Lung,36.28,GPL9115,H3K4me1,hm,22595993,29023917,31,0.779,0.995,0.24,0.959,151176,2328,1,0.0568258505021635,0.0423894777235256,0.483075966284255,0.417708705490056
1831,Homo sapiens,GSM521895,GSE16256,Fibroblast,IMR90,Lung,36.28,GPL9115,H3K4me1,hm,16682363,26851358,29,0.621,0.995,0.211,0.933,114721,2163,1,0.0560525214480017,0.0474471646788031,0.476154355862454,0.420345958010741
1894,Homo sapiens,GSM706072,GSE16256,iPSC,iPS DF 19.11,Foreskin,36.28,GPL9115,H3K4me1,hm,26340033,43208744,38,0.61,0.983,0.053,0.791,54524,141,6,0.052931551175746,0.0960453016123991,0.426081520839845,0.42494162637201
1903,Homo sapiens,GSM706073,GSE16256,iPSC,iPS DF 6.9,NA,36.28,GPL9115,H3K4me1,hm,33766481,45133595,38,0.748,0.998,0.052,0.851,68981,126,6,0.063518553454556,0.0497757912609383,0.416302660029895,0.470402995254611
2027,Homo sapiens,GSM610339,GSE24779,Erythroblast,K562,Bone Marrow,9.898,GPL9115,H3K4me1,hm,8612128,11272192,30,0.764,0.981,0.173,0.86,54963,599,3,0.0805385021769625,0.0620844187783506,0.475270070865138,0.382107008179549
2210,Homo sapiens,GSM353634,GSE14092,Epithelial,LNCaP,Prostate,26.566,GPL9052,H3K4me1,hm,5409885,8484739,34,0.638,0.938,0.013,0.665,5522,30,2,0.0455207574654042,0.0506190823015295,0.429533867443554,0.474326292789512
2331,Homo sapiens,GSM588569,GSE23701,Epithelial,MCF-7,Mammary Gland,8.626,GPL9115,H3K4me1,hm,11597198,25909868,34,0.448,0.987,0.124,0.772,47255,659,12,0.0500392090371532,0.0736494076256279,0.455481847275502,0.420829536061717
2332,Homo sapiens,GSM588568,GSE23701,Epithelial,MCF-7,Mammary Gland,8.626,GPL9115,H3K4me1,hm,8687804,36972157,29,0.235,0.98,0.103,0.758,25789,2578,16,0.0972146580564849,0.180035789309889,0.383490235742628,0.339259316890998
2741,Homo sapiens,GSM659794,GSE26831,Epithelial,T47D,Mammary Gland,8.626,GPL9115,H3K4me1,hm,17202842,20858642,37,0.825,0.997,0.014,0.763,6225,42,5,0.0670454545454545,0.0657467532467532,0.400324675324675,0.466883116883117
2742,Homo sapiens,GSM659793,GSE26831,Epithelial,T47D,Mammary Gland,8.626,GPL9115,H3K4me1,hm,18530985,22662815,37,0.818,0.997,0.008,0.755,2985,40,6,0.056299347751459,0.0597322348094748,0.394095434260213,0.489872983178853
2926,Homo sapiens,GSM353631,GSE14092,Epithelial,VCaP,Prostate,26.566,GPL9052,H3K4me1,hm,6078250,9985827,30,0.609,0.956,0.004,0.62,1532,18,4,0.0495703899537343,0.0495703899537343,0.399867812293457,0.500991407799075
2941,Homo sapiens,GSM537641,GSE17312,Embryonic Stem Cell,WA-7,Embryo,23.268,GPL9115,H3K4me1,hm,10287935,17028352,26,0.604,0.97,0.014,0.773,11675,16,2,0.0429553264604811,0.0281786941580756,0.407903780068729,0.520962199312715
3582,Homo sapiens,GSM648492,GSE26427,T Lymphocyte,NA,Blood,4.092,GPL9052,H3K4me1,hm,1429631,14488927,29,0.099,0.972,0.136,0.649,20020,475,0,0.0670899365095236,0.104534319852022,0.453082037694346,0.375293705944108
3586,Homo sapiens,GSM617266,GSE25126,Epithelial,NA,Pancreatic Islet,13.608,GPL9052,H3K4me1,hm,6308460,7747928,29,0.814,0.989,0.001,0.72,568,14,1,0.0862385321100917,0.0348623853211009,0.436697247706422,0.442201834862385
3587,Homo sapiens,GSM617261,GSE25126,Epithelial,NA,Pancreatic Islet,13.608,GPL9052,H3K4me1,hm,5935983,7647762,30,0.776,0.989,0.001,0.655,87,30,5,0,0,0.0677966101694915,0.932203389830508
3588,Homo sapiens,GSM617258,GSE25126,Epithelial,NA,Pancreatic Islet,13.608,GPL9052,H3K4me1,hm,7971174,9789800,30,0.814,0.994,0.001,0.576,184,32,3,0.0347222222222222,0,0.298611111111111,0.666666666666667
3589,Homo sapiens,GSM617255,GSE25126,Epithelial,NA,Pancreatic Islet,13.608,GPL9052,H3K4me1,hm,4324767,5444169,29,0.794,0.996,0.001,0.724,58,25,6,0.0232558139534884,0,0.0465116279069767,0.930232558139535
3590,Homo sapiens,GSM602303,GSE24447,Neuroectoderm,NA,NA,36.28,GPL9052,H3K4me1,hm,24286189,34520450,36,0.704,0.993,0.335,0.889,162871,7725,13,0.0534038423742138,0.0585507566823899,0.434760711477987,0.453284689465409
3595,Homo sapiens,GSM586884,GSE23784,Epithelial,NA,Pancreatic Islet,13.668,GPL9052,H3K4me1,hm,15564790,24941609,29,0.624,0.999,0,0.687,115,34,7,0.0222222222222222,0.0222222222222222,0.177777777777778,0.777777777777778
3596,Homo sapiens,GSM586879,GSE23784,Epithelial,NA,Pancreatic Islet,13.668,GPL9052,H3K4me1,hm,25213256,37340229,30,0.675,0.978,0.001,0.703,448,40,9,0.0979381443298969,0.0206185567010309,0.309278350515464,0.572164948453608
3597,Homo sapiens,GSM586876,GSE23784,Epithelial,NA,Pancreatic Islet,13.668,GPL9052,H3K4me1,hm,21187876,26323790,31,0.805,0.998,0.001,0.615,135,34,4,0.032967032967033,0.010989010989011,0.120879120879121,0.835164835164835
3615,Homo sapiens,GSM534488,GSE21366,Stromal Cell,NA,Adipose,32.403,GPL9052,H3K4me1,hm,7597377,16950089,23,0.448,0.991,0.075,0.749,31092,60,5,0.0536260340554286,0.0309009559983262,0.490262980010944,0.425210029935301
3616,Homo sapiens,GSM534481,GSE21366,Stromal Cell,NA,Adipose,32.403,GPL9052,H3K4me1,hm,5816283,19964796,16,0.291,0.995,0.061,0.69,25141,37,4,0.0442763288871192,0.0291459287278519,0.49201672307386,0.434561019311169
3617,Homo sapiens,GSM534474,GSE21366,Stromal Cell,NA,Adipose,32.403,GPL9052,H3K4me1,hm,7888231,20553724,16,0.384,0.994,0.125,0.774,50844,114,4,0.0373292927702783,0.0252469597386753,0.493821087016412,0.443602660474635
3618,Homo sapiens,GSM534467,GSE21366,Stromal Cell,NA,Adipose,32.403,GPL9052,H3K4me1,hm,8881747,17877852,20,0.497,0.994,0.134,0.816,60235,147,4,0.0412542350362054,0.0293961336610642,0.490450408556434,0.438899222746296
3622,Homo sapiens,GSM417821,GSE16657,T Lymphocyte,NA,Blood,13.608,GPL9052,H3K4me1,hm,4271413,9645891,4,0.443,0.975,0.001,0.535,43,10,1,0.0285714285714286,0.0285714285714286,0.257142857142857,0.685714285714286
3623,Homo sapiens,GSM317596,GSE12646,Proerythroblast,NA,Blood,25.421,GPL9052,H3K4me1,hm,1663302,3407872,33,0.488,0.97,0.001,0.705,78,1,1,0.025974025974026,0.051948051948052,0.545454545454545,0.376623376623377
3624,Homo sapiens,GSM317586,GSE12646,Haematopoietic Progenitor Cell,NA,Bone Marrow,25.421,GPL9052,H3K4me1,hm,11618402,23172826,26,0.501,0.968,0.133,0.585,54686,554,1,0.0446497164807024,0.0258459850009146,0.572068776294128,0.357435522224255
3653,Homo sapiens,GSM669969,GSE19465,Epithelial,NA,Lung,23.268,GPL9115,H3K4me1,hm,35602773,39860036,35,0.893,0.967,0.135,0.864,114633,50,1,0.0613578846321669,0.0337464002094424,0.465328562701806,0.439567152456584
3662,Homo sapiens,GSM669907,GSE19465,Haematopoietic Progenitor Cell,NA,Blood,23.268,GPL9115,H3K4me1,hm,5703062,6553600,35,0.87,0.886,0.099,0.845,13039,26,0,0.07719459791283,0.0563996316758748,0.446899938612646,0.419505831798649
3673,Homo sapiens,GSM621451,GSE19465,Haematopoietic Progenitor Cell,NA,Blood,23.268,GPL9115,H3K4me1,hm,11913063,18586170,33,0.641,0.949,0.094,0.851,48198,96,2,0.0880978588191315,0.068285186185126,0.456979086623331,0.386637868372412
3674,Homo sapiens,GSM621429,GSE19465,Epithelial,NA,Lung,23.268,GPL9115,H3K4me1,hm,29391543,34930424,32,0.841,0.997,0.037,0.775,43024,68,3,0.0622319597240351,0.0305565914600037,0.468254708185717,0.438956740630244
3677,Homo sapiens,GSM621409,GSE19465,Epithelial,NA,Kidney,23.268,GPL9115,H3K4me1,hm,14973994,17039360,32,0.879,0.989,0.007,0.763,4423,19,2,0.106281292671825,0.025034137460173,0.427401001365498,0.441283568502503
3686,Homo sapiens,GSM537650,GSE19465,Haematopoietic Progenitor Cell,NA,Blood,23.268,GPL9115,H3K4me1,hm,11645453,20946436,29,0.556,0.804,0.056,0.769,28395,89,2,0.0899795501022495,0.0464706297158169,0.469007827374656,0.394541992807277
3690,Homo sapiens,GSM537628,GSE19465,Haematopoietic Progenitor Cell,NA,Blood,23.268,GPL9115,H3K4me1,hm,14325179,23455159,30,0.611,0.9,0.011,0.725,7771,30,3,0.0843887309382269,0.0469113466011889,0.456836391832515,0.411863530628069
3692,Homo sapiens,GSM486707,GSE19465,Haematopoietic Progenitor Cell,NA,Blood,23.268,GPL9115,H3K4me1,hm,16341638,23387826,29,0.699,0.789,0.083,0.833,34420,115,5,0.13713405238829,0.0923627060499462,0.448876355496119,0.321626886065645
5445,Homo sapiens,GSM790213,GSE31838,Small Round Tumor Cell,EWS502,NA,13.608,GPL10999,H3K4me1,hm,25405398,33146591,30,0.766,0.997,0.153,0.85,109693,1932,5,0.0714866036788534,0.0457163722671048,0.437646629239125,0.445150394814916
6395,Homo sapiens,GSM752977,GSE16256,Embryonic Stem Cell,H1,Embryo,36.28,GPL11154,H3K4me1,hm,100570626,166228319,3,0.605,0.999,0.067,0.787,146671,16,1,0.0475048836796306,0.0243227736568173,0.4589634304605,0.469208912203052
6396,Homo sapiens,GSM752978,GSE16256,Embryonic Stem Cell,H1,Embryo,36.28,GPL11154,H3K4me1,hm,37041665,49739379,37,0.745,0.998,0.113,0.844,134318,94,3,0.0514526221692491,0.0338349225268176,0.447161799761621,0.467550655542312
6397,Homo sapiens,GSM752979,GSE16256,iPSC,iPS DF 19.11,Foreskin,36.28,GPL11154,H3K4me1,hm,23755913,49301865,38,0.482,0.991,0.023,0.727,29019,63,4,0.0423690678112776,0.0790958496313476,0.418083007373049,0.460452075184326
6398,Homo sapiens,GSM752980,GSE16256,iPSC,iPS DF 6.9,NA,36.28,GPL11154,H3K4me1,hm,23241064,49812735,37,0.467,0.994,0.014,0.706,16068,58,7,0.0460534571464425,0.094177437570586,0.413790939892082,0.44597816539089
6422,Homo sapiens,GSM753435,GSE16256,Embryonic Stem Cell,H1,Embryo,36.28,GPL11154,H3K4me1,hm,28591989,40615957,38,0.704,0.994,0.043,0.808,50192,107,8,0.0556832031328045,0.0601386585682604,0.436314958742083,0.447863179556852
6423,Homo sapiens,GSM753436,GSE16256,Embryonic Stem Cell,H1,Embryo,36.28,GPL11154,H3K4me1,hm,18377769,25513892,39,0.72,0.992,0.044,0.77,39902,319,6,0.0583873724425677,0.0828180767104006,0.419871311516614,0.438923239330418
6424,Homo sapiens,GSM753437,GSE16256,Embryonic Stem Cell,H1,Embryo,36.28,GPL11154,H3K4me1,hm,43465158,67849288,37,0.641,0.994,0.169,0.836,168916,2090,3,0.0519114831259522,0.0660793996123089,0.483600192067152,0.398408925194587
6443,Homo sapiens,GSM767347,GSE16256,Embryonic Stem Cell,H1,Embryo,36.28,GPL11154,H3K4me1,hm,8441477,17853121,39,0.473,0.986,0.047,0.778,25983,266,3,0.0594632114761684,0.0856085145765849,0.472852074656795,0.382076199290452
6502,Homo sapiens,GSM818039,GSE16256,Embryonic Stem Cell,H1,Embryo,36.28,GPL11154,H3K4me1,hm,101824253,135266304,36,0.753,0.998,0.147,0.843,250041,28,1,0.0449367113951523,0.0331158976330342,0.442675860632926,0.479271530338887
6503,Homo sapiens,GSM818040,GSE16256,Embryonic Stem Cell,H1,Embryo,36.28,GPL11154,H3K4me1,hm,40767859,60660777,35,0.672,0.999,0.034,0.764,52004,33,6,0.0520668493573662,0.0369755683353275,0.44654367208306,0.464413910224246
6607,Homo sapiens,GSM706848,GSE17312,Epithelial,NA,Heart,23.268,GPL11154,H3K4me1,hm,7397504,8326080,36,0.888,0.989,0.007,0.671,3846,44,4,0.053347280334728,0.0316422594142259,0.489016736401674,0.425993723849372
6609,Homo sapiens,GSM706850,GSE17312,NA,NA,Fetal Brain,23.268,GPL11154,H3K4me1,hm,30920272,38568690,35,0.802,0.985,0.016,0.461,12191,83,6,0.0260416666666667,0.110532407407407,0.594411375661376,0.26901455026455
6612,Homo sapiens,GSM706853,GSE17312,Epithelial,NA,Lung,23.268,GPL11154,H3K4me1,hm,7399219,8189400,37,0.904,0.993,0.003,0.732,2114,8,0,0.0531813865147198,0.0280151946818613,0.455365622032289,0.46343779677113
6616,Homo sapiens,GSM772732,GSE17312,Epithelial,NA,Heart,23.268,GPL11154,H3K4me1,hm,6581953,7398780,45,0.89,0.991,0.005,0.647,3095,12,4,0.0425324675324675,0.0324675324675325,0.487012987012987,0.437987012987013
6618,Homo sapiens,GSM772734,GSE17312,Haematopoietic Progenitor Cell,NA,Blood,23.268,GPL11154,H3K4me1,hm,42073052,50318400,37,0.836,0.782,0.085,0.815,51010,95,1,0.0896910250122609,0.0569887199607651,0.467229033840118,0.386091221186856
6647,Homo sapiens,GSM772767,GSE17312,iPSC,NA,NA,23.268,GPL11154,H3K4me1,hm,28187712,33057901,34,0.853,0.985,0.061,0.808,70198,34,2,0.049054558936771,0.0236716766962325,0.429213130650543,0.498060633716453
6660,Homo sapiens,GSM772789,GSE17312,Embryonic Stem Cell,hES I3,Embryo,23.268,GPL10999,H3K4me1,hm,28319265,33152374,35,0.854,0.976,0.057,0.751,71677,18,2,0.0356444767117167,0.0206634647604155,0.417025019546521,0.526667038981347
6663,Homo sapiens,GSM772793,GSE17312,Embryonic Stem Cell,HUES48,Embryo,23.268,GPL10999,H3K4me1,hm,36523078,45251065,34,0.807,0.986,0.099,0.851,121402,41,3,0.0455489614243323,0.0242828882294758,0.425931421035279,0.504236729310913
6669,Homo sapiens,GSM772800,GSE17312,Embryonic Stem Cell,HUES64,Embryo,23.268,GPL10999,H3K4me1,hm,36318752,41764074,35,0.87,0.991,0.112,0.912,132161,49,3,0.0500344464716971,0.0241276714942198,0.440929979029291,0.484907903004792
6671,Homo sapiens,GSM772804,GSE17312,iPSC,NA,NA,23.268,GPL10999,H3K4me1,hm,29163884,35264824,33,0.827,0.983,0.009,0.69,12348,29,7,0.0482202492465586,0.0249246558605523,0.441475930601939,0.485379164290951
6705,Homo sapiens,GSM772845,GSE17312,iPSC,NA,NA,23.268,GPL11154,H3K4me1,hm,40284674,46263906,36,0.871,0.961,0.102,0.837,107577,29,6,0.0516529309992,0.0240544713783417,0.430134132048444,0.494158465574014
8127,Homo sapiens,GSM772849,GSE17312,T Lymphocyte,NA,Blood,23.268,GPL11154,H3K4me1,hm,24888740,29808510,36,0.835,0.936,0.078,0.833,39792,57,6,0.12956066629762,0.0510543002365256,0.483719993961049,0.335665039504806
8179,Homo sapiens,GSM772902,GSE17312,T Lymphocyte,NA,Blood,23.268,GPL11154,H3K4me1,hm,29948092,35176338,34,0.851,0.952,0.079,0.836,44416,74,9,0.117154906073112,0.0401641747288185,0.468619624292448,0.374061294905622
8205,Homo sapiens,GSM772928,GSE17312,T Lymphocyte,NA,Blood,23.268,GPL11154,H3K4me1,hm,15211721,17987390,34,0.846,0.896,0.016,0.657,8239,33,5,0.145017685083547,0.0435418953530918,0.464568849859739,0.346871569703622
8247,Homo sapiens,GSM772971,GSE17312,Embryonic Stem Cell,HUES64,Embryo,23.268,GPL11154,H3K4me1,hm,44568828,51057084,38,0.873,0.935,0.047,0.596,60609,23,3,0.0239581269400964,0.0220097747836999,0.434152301697378,0.519879796578826
8249,Homo sapiens,GSM772973,GSE17312,T Lymphocyte,NA,Blood,23.268,GPL11154,H3K4me1,hm,18615146,22887215,36,0.813,0.834,0.006,0.683,3293,32,6,0.137032495401594,0.0539546290619252,0.492642550582465,0.316370324954016
8261,Homo sapiens,GSM772985,GSE17312,T Lymphocyte,NA,Blood,23.268,GPL11154,H3K4me1,hm,32364209,40203505,35,0.805,0.983,0.09,0.909,54558,123,7,0.132939167477645,0.0548833109931878,0.452507298800977,0.359670222728191
8362,Homo sapiens,GSM773028,GSE17312,iPSC,NA,NA,23.268,GPL11154,H3K4me1,hm,38698643,45161651,36,0.857,0.994,0.121,0.889,131982,28,2,0.0523438743868321,0.024086976959294,0.43655276465727,0.487016383996603
8370,Homo sapiens,GSM773038,GSE17312,NA,NA,Blood,23.268,GPL11154,H3K4me1,hm,35701026,42686893,35,0.836,0.974,0.259,0.905,93343,543,4,0.102987539408497,0.0480086645076887,0.497619405065734,0.35138439101808
8373,Homo sapiens,GSM773043,GSE17312,Haematopoietic Progenitor Cell,NA,Blood,23.268,GPL11154,H3K4me1,hm,34204877,39908143,36,0.857,0.981,0.359,0.921,154973,2307,5,0.0835921308342426,0.0482622366560565,0.473641393826308,0.394504238683393
8398,Homo sapiens,GSM721133,GSE29069,Epithelial,HCC1954,Mammary Gland,13.608,GPL9052,H3K4me1,hm,7233171,9945965,33,0.727,0.99,0.081,0.788,26796,195,0,0.0437689061508011,0.0281584942301229,0.419725884154312,0.508346715464765
8461,Homo sapiens,GSM788370,GSE29196,Erythroblast,K562,Bone Marrow,32.403,GPL9052,H3K4me1,hm,11576475,36166736,37,0.32,0.857,0.016,0.927,4794,829,35,0.0649651972157773,0.0491457498418055,0.428812486817127,0.45707656612529
8462,Homo sapiens,GSM788371,GSE29196,Erythroblast,K562,Bone Marrow,32.403,GPL9052,H3K4me1,hm,18554990,34780692,37,0.533,0.954,0.075,0.973,23233,5811,1273,0.128011397979449,0.0859165875140316,0.38774717209222,0.398324842414299
9240,Homo sapiens,GSM946849,GSE38447,Epithelial,MCF-7,Mammary Gland,9.036,GPL11154,H3K4me1,hm,13589001,16515072,38,0.823,0.982,0.005,0.715,660,27,3,0.0321027287319422,0.0176565008025682,0.393258426966292,0.556982343499197
9246,Homo sapiens,GSM946853,GSE38447,Epithelial,HCT-116,Colon,9.036,GPL11154,H3K4me1,hm,52361011,62387855,39,0.839,0.996,0.095,0.877,78930,28,1,0.109791230408021,0.0314106225014278,0.461970937242211,0.396827209848341
9499,Homo sapiens,GSM955981,GSE39089,Endothelial Cell,NA,Umbilical Vein,5.527,GPL9052,H3K4me1,hm,10898433,15115784,31,0.721,0.891,0.005,0.688,2020,30,7,0.0393541876892028,0.0509586276488396,0.494450050454087,0.415237134207871
9500,Homo sapiens,GSM955982,GSE39089,Endothelial Cell,NA,Umbilical Vein,5.527,GPL9052,H3K4me1,hm,22165940,26385179,39,0.84,0.919,0.133,0.815,58987,189,2,0.053684782239723,0.0394107064055127,0.513713975355579,0.393190535999185
32883,Homo sapiens,GSM772785,GSE17312,Neuron,NA,NA,23.268,NA,H3K4me1,hm,29718707,35032503,34,0.848,0.994,0.219,0.866,136656,227,3,0.0603735457560604,0.0364320596267471,0.461323883645842,0.441870510971351
32958,Homo sapiens,GSM906404,GSE16256,NA,NA,Left Ventricle,36.28,NA,H3K4me1,hm,26532977,32899912,38,0.806,0.99,0.009,0.704,11573,31,5,0.0695833695746716,0.0547969035400539,0.538227363660085,0.337392363225189
32969,Homo sapiens,GSM906403,GSE16256,Embryonic Stem Cell,H1,Embryo,36.28,NA,H3K4me1,hm,28217058,36645832,38,0.77,0.93,0.143,0.82,109603,1100,5,0.0616901794274757,0.0559466739716021,0.442953020134228,0.439410126466694
33097,Homo sapiens,GSM1115994,GSE45822,Epithelial,MCF-7,Mammary Gland,36.28,NA,H3K4me1,hm,9079656,24039198,31,0.378,0.998,0.02,0.704,7214,96,1,0.0701999720318836,0.0511816529156761,0.413089078450566,0.465529296601874
33132,Homo sapiens,GSM986084,GSE40129,Epithelial,MCF-7,Mammary Gland,13.608,NA,H3K4me1,hm,25696811,28654914,37,0.897,0.994,0.33,0.904,172156,2806,3,0.0713480272488433,0.0438492478668248,0.445043128502011,0.439759596382321
33134,Homo sapiens,GSM986082,GSE40129,Epithelial,MCF-7,Mammary Gland,13.608,NA,H3K4me1,hm,26680493,29784141,37,0.896,0.994,0.335,0.908,178856,2776,5,0.0689383174642246,0.0424829654161585,0.447609563981785,0.440969153137832
33142,Homo sapiens,GSM986081,GSE40129,Epithelial,MCF-7,Mammary Gland,13.608,NA,H3K4me1,hm,24358764,27348356,37,0.891,0.994,0.319,0.928,154830,2762,6,0.0772551883713265,0.0480994822939355,0.446274261412478,0.42837106792226
33151,Homo sapiens,GSM986083,GSE40129,Epithelial,MCF-7,Mammary Gland,13.608,NA,H3K4me1,hm,25907517,29143405,37,0.889,0.994,0.337,0.934,164344,2872,3,0.0754893902030627,0.0452583188723476,0.446993637166256,0.432258653758334
33229,Homo sapiens,GSM915335,GSE16256,NA,NA,Right Atrium,36.28,NA,H3K4me1,hm,19913511,24616486,37,0.809,0.974,0.049,0.804,43208,90,7,0.0610166345729996,0.0634990603902281,0.519940607382317,0.355543697654456
33275,Homo sapiens,GSM908034,GSE36985,Proerythroblast,NA,Fetal Liver,14.03,NA,H3K4me1,hm,6538097,12600173,14,0.519,1,0.003,0.714,1436,44,1,0.0566433566433566,0.0559440559440559,0.455944055944056,0.431468531468531
33277,Homo sapiens,GSM908035,GSE36985,Proerythroblast,NA,Bone Marrow,14.03,NA,H3K4me1,hm,4094914,8691775,14,0.471,1,0,0.487,152,15,0,0.0405405405405405,0.0202702702702703,0.398648648648649,0.540540540540541
33438,Homo sapiens,GSM971340,GSE39229,B Lymphocyte,NA,Blood,4.073,NA,H3K4me1,hm,9566328,13670369,30,0.7,0.968,0.127,0.909,49014,2297,3,0.0598913664951401,0.0343257371559258,0.52123662501021,0.384546271338724
33726,Homo sapiens,GSM1059451,GSE16256,Epithelial,NA,Liver,36.28,NA,H3K4me1,hm,29383990,34624516,39,0.849,0.933,0.02,0.661,18513,69,12,0.0866702937976061,0.0862350380848749,0.443471164309032,0.383623503808487
33734,Homo sapiens,GSM1059448,GSE16256,NA,NA,Aorta,36.28,NA,H3K4me1,hm,23585395,29359397,39,0.803,0.994,0.001,0.644,495,32,5,0.0414746543778802,0.0276497695852535,0.387096774193548,0.543778801843318
33747,Homo sapiens,GSM1059447,GSE16256,NA,NA,Adrenal Gland,36.28,NA,H3K4me1,hm,14197386,16337955,38,0.869,0.953,0.002,0.695,1151,39,5,0.0949367088607595,0.126582278481013,0.418625678119349,0.359855334538879
33748,Homo sapiens,GSM1059444,GSE16256,NA,NA,Psoas Muscle,36.28,NA,H3K4me1,hm,14575885,16732517,39,0.871,0.927,0.001,0.573,185,50,10,0.0283687943262411,0.0212765957446809,0.191489361702128,0.75886524822695
33757,Homo sapiens,GSM1059446,GSE16256,NA,NA,Thymus,36.28,NA,H3K4me1,hm,17554956,21371935,39,0.821,0.97,0.015,0.756,11230,30,7,0.105390185036203,0.0624832394743899,0.490569410923393,0.341557164566014
33787,Homo sapiens,GSM1059445,GSE16256,NA,NA,Right Ventricle,36.28,NA,H3K4me1,hm,18029150,20497917,39,0.88,0.944,0.001,0.639,316,42,11,0.0622710622710623,0.043956043956044,0.326007326007326,0.567765567765568
33789,Homo sapiens,GSM1059449,GSE16256,NA,NA,Adrenal Gland,36.28,NA,H3K4me1,hm,16131880,21073581,39,0.766,0.934,0.002,0.581,215,58,9,0.0232558139534884,0.0232558139534884,0.0697674418604651,0.883720930232558
33791,Homo sapiens,GSM1059443,GSE16256,Epithelial,NA,Lung,36.28,NA,H3K4me1,hm,25410739,31240835,39,0.813,0.996,0.016,0.705,19075,33,5,0.0737838548514331,0.051064948724691,0.538469629240074,0.336681567183802
33800,Homo sapiens,GSM1059450,GSE16256,NA,NA,Urinary Bladder,36.28,NA,H3K4me1,hm,17759079,21013115,39,0.845,0.905,0.002,0.611,355,66,11,0.0498220640569395,0.0569395017793594,0.270462633451957,0.622775800711744
34930,Homo sapiens,GSM785492,GSE31621,Monocyte,NA,NA,9.898,NA,H3K4me1,hm,14213354,16772819,31,0.847,0.978,0.105,0.834,56145,110,5,0.0923219505239894,0.0555892207884794,0.447886219433949,0.404202609253582
34933,Homo sapiens,GSM785498,GSE31621,Macrophage,NA,NA,9.898,NA,H3K4me1,hm,12761615,15107713,31,0.845,0.997,0.036,0.716,24933,29,5,0.0600353385270259,0.0552566058951088,0.439723716970524,0.444984338607341
35174,Homo sapiens,GSM910577,GSE16256,NA,NA,Spleen,36.28,NA,H3K4me1,hm,27055453,33937019,39,0.797,0.971,0.032,0.742,29028,55,7,0.0890783681674812,0.0947280856816055,0.488094000207965,0.328099545942948
35178,Homo sapiens,GSM910576,GSE16256,NA,NA,Pancreas,36.28,NA,H3K4me1,hm,30218920,37939758,37,0.796,0.988,0.107,0.797,98603,513,6,0.0695034451919754,0.0661700441065875,0.4951726661111,0.369153844590337
35181,Homo sapiens,GSM910572,GSE16256,Epithelial,NA,Lung,36.28,NA,H3K4me1,hm,17578692,22709005,37,0.774,0.943,0.051,0.776,41351,165,4,0.0642893505611985,0.0750769678310829,0.516787471818865,0.343846209788854
35194,Homo sapiens,GSM910573,GSE16256,NA,NA,Esophagus,36.28,NA,H3K4me1,hm,21149228,28364320,37,0.746,0.983,0.041,0.774,39420,118,8,0.0643477375162333,0.0677089964604925,0.45904102263757,0.408902243385704
35198,Homo sapiens,GSM910575,GSE16256,NA,NA,Left Ventricle,36.28,NA,H3K4me1,hm,30734192,37646267,39,0.816,0.979,0.207,0.817,172490,2119,6,0.0517198354157841,0.0595428087259812,0.53894946986008,0.349787885998155
35203,Homo sapiens,GSM910574,GSE16256,NA,NA,Stomach,36.28,NA,H3K4me1,hm,27058570,34446807,37,0.786,0.989,0.027,0.736,31362,61,9,0.0565729129918861,0.077130303710593,0.517719123825407,0.348577659472114
